date,state,temp_high_f,temp_low_f,precipitation_in,snow_in,condition
2023-09-26,WA,67.2,47.8,0.0,0.0,snowy
2023-09-26,CT,81.5,86.7,0.0,0.0,partly_cloudy
2023-09-26,CA,75.3,31.6,0.0,0.0,sunny
2023-09-27,HI,73.0,43.4,0.0,0.0,rainy
2023-09-27,NY,98.2,44.1,0.35,0.0,cloudy
2023-09-27,SC,87.8,49.0,0.06,0.0,cloudy
2023-09-27,MP,59.2,25.1,0.0,0.0,sunny
2023-09-27,AR,82.8,55.1,0.03,0.0,rainy
2023-09-27,AZ,66.0,-5.5,0.0,0.0,snowy
2023-09-27,TN,52.7,56.4,0.36,0.0,cloudy
2023-09-27,WA,112.4,76.4,0.5,0.0,rainy
2023-09-27,CT,67.1,68.0,0.34,0.0,snowy
2023-09-27,CA,99.7,65.4,0.0,0.0,sunny
2023-09-28,HI,68.9,80.7,0.0,0.0,sunny
2023-09-28,NY,105.4,72.3,0.0,0.0,sunny
2023-09-28,SC,63.4,46.4,0.0,0.0,rainy
2023-09-28,MP,67.0,30.8,0.38,0.0,snowy
2023-09-28,AR,58.7,66.8,0.0,0.0,cloudy
2023-09-28,AZ,64.6,69.6,0.39,0.0,snowy
2023-09-28,TN,81.5,57.9,0.0,0.0,rainy
2023-09-28,WA,51.3,53.5,0.43,0.0,partly_cloudy
2023-09-28,CT,67.5,48.6,0.17,0.0,snowy
2023-09-28,CA,76.4,62.3,0.55,0.0,partly_cloudy
2023-09-29,HI,41.6,88.2,0.4,0.0,rainy
2023-09-29,NY,90.3,55.7,0.58,0.0,sunny
2023-09-29,SC,78.5,12.7,0.0,0.0,cloudy
2023-09-29,MP,80.4,26.8,0.24,0.0,rainy
2023-09-29,AR,74.3,22.1,0.0,0.0,cloudy
2023-09-29,AZ,46.3,48.1,0.0,0.0,partly_cloudy
2023-09-29,TN,51.7,74.5,0.32,0.0,cloudy
2023-09-29,WA,70.3,34.3,0.0,0.0,snowy
2023-09-29,CT,70.5,48.4,0.67,0.0,partly_cloudy
2023-09-29,CA,112.7,7.7,0.38,0.0,partly_cloudy
2023-09-30,HI,46.8,82.3,0.17,0.0,sunny
2023-09-30,NY,76.7,62.6,0.23,0.0,cloudy
2023-09-30,SC,59.2,79.0,0.0,0.0,partly_cloudy
2023-09-30,MP,69.9,38.1,0.32,0.0,snowy
2023-09-30,AR,55.8,41.9,0.43,0.0,rainy
2023-09-30,AZ,92.9,13.7,0.45,0.0,sunny
2023-09-30,TN,79.1,51.7,0.15,0.0,cloudy
2023-09-30,WA,45.5,33.3,0.0,0.0,partly_cloudy
2023-09-30,CT,52.6,52.7,0.0,0.0,partly_cloudy
2023-09-30,CA,97.4,54.5,0.0,0.0,snowy
2023-10-01,HI,77.2,31.7,0.15,0.0,rainy
2023-10-01,NY,48.0,92.0,0.22,0.0,rainy
2023-10-01,SC,56.4,101.9,0.0,0.0,rainy
2023-10-01,MP,69.1,59.7,0.0,0.0,cloudy
2023-10-01,AR,37.4,68.8,0.26,0.0,snowy
2023-10-01,AZ,78.7,60.4,0.22,0.0,cloudy
2023-10-01,TN,75.3,53.9,0.18,0.0,sunny
2023-10-01,WA,36.9,51.4,0.0,0.0,partly_cloudy
2023-10-01,CT,68.9,38.4,0.2,0.0,cloudy
2023-10-01,CA,61.1,77.4,0.45,0.0,snowy
2023-10-02,HI,82.0,37.5,0.0,0.0,sunny
2023-10-02,NY,95.6,53.4,0.0,0.0,cloudy
2023-10-02,SC,75.4,49.9,0.11,0.0,snowy
2023-10-02,MP,100.5,73.0,0.49,0.0,cloudy
2023-10-02,AR,88.6,12.8,0.14,0.0,partly_cloudy
2023-10-02,AZ,85.8,65.5,0.09,0.0,partly_cloudy
2023-10-02,TN,58.1,28.1,0.28,0.0,snowy
2023-10-02,WA,74.8,34.0,0.1,0.0,partly_cloudy
2023-10-02,CT,84.7,38.4,0.0,0.0,snowy
2023-10-02,CA,73.3,46.4,0.46,0.0,snowy
2023-10-03,HI,66.4,25.2,0.06,0.0,cloudy
2023-10-03,NY,86.0,50.9,0.15,0.0,rainy
2023-10-03,SC,66.6,31.1,0.0,0.0,snowy
2023-10-03,MP,79.4,42.2,0.41,0.0,cloudy
2023-10-03,AR,97.3,48.9,0.0,0.0,rainy
2023-10-03,AZ,99.8,66.5,0.0,0.0,snowy
2023-10-03,TN,116.2,32.5,0.03,0.0,sunny
2023-10-03,WA,79.0,31.5,0.21,0.0,sunny
2023-10-03,CT,74.2,25.1,0.0,0.0,snowy
2023-10-03,CA,63.5,47.3,0.62,0.0,sunny
2023-10-04,HI,55.2,53.0,0.01,0.0,sunny
2023-10-04,NY,89.8,38.3,0.0,0.0,snowy
2023-10-04,SC,85.9,46.8,0.5,0.0,snowy
2023-10-04,MP,62.7,45.6,0.0,0.0,sunny
2023-10-04,AR,52.5,45.2,0.0,0.0,cloudy
2023-10-04,AZ,35.2,47.7,0.25,0.0,sunny
2023-10-04,TN,63.4,60.0,0.1,0.0,partly_cloudy
2023-10-04,WA,69.8,37.4,0.65,0.0,rainy
2023-10-04,CT,69.8,62.8,0.29,0.0,partly_cloudy
2023-10-04,CA,94.5,55.5,0.19,0.0,snowy
2023-10-05,HI,71.2,38.3,0.27,0.0,partly_cloudy
2023-10-05,NY,62.0,29.8,0.09,0.0,cloudy
2023-10-05,SC,85.3,68.0,0.0,0.0,snowy
2023-10-05,MP,45.5,48.3,0.0,0.0,snowy
2023-10-05,AR,98.1,41.5,0.0,0.0,sunny
2023-10-05,AZ,48.1,59.6,0.0,0.0,cloudy
2023-10-05,TN,54.3,42.0,0.66,0.0,sunny
2023-10-05,WA,57.5,74.8,0.0,0.0,partly_cloudy
2023-10-05,CT,76.8,53.7,0.11,0.0,sunny
2023-10-05,CA,68.7,13.0,0.39,0.0,partly_cloudy
2023-10-06,HI,66.7,8.8,0.0,0.0,sunny
2023-10-06,NY,71.8,80.2,0.19,0.0,sunny
2023-10-06,SC,73.8,41.6,0.18,0.0,cloudy
2023-10-06,MP,71.4,38.7,0.0,0.0,cloudy
2023-10-06,AR,94.0,39.0,0.48,0.0,sunny
2023-10-06,AZ,100.3,68.5,0.0,0.0,rainy
2023-10-06,TN,81.5,38.8,0.38,0.0,partly_cloudy
2023-10-06,WA,56.6,98.2,0.65,0.0,partly_cloudy
2023-10-06,CT,41.8,53.0,0.13,0.0,rainy
2023-10-06,CA,106.3,70.1,0.0,0.0,partly_cloudy
2023-10-07,HI,57.5,35.9,0.0,0.0,cloudy
2023-10-07,NY,57.7,40.4,0.0,0.0,snowy
2023-10-07,SC,28.7,23.9,0.22,0.0,sunny
2023-10-07,MP,67.7,56.0,0.03,0.0,cloudy
2023-10-07,AR,78.6,71.9,0.22,0.0,snowy
2023-10-07,AZ,93.9,49.0,0.31,0.0,partly_cloudy
2023-10-07,TN,60.7,41.5,0.06,0.0,rainy
2023-10-07,WA,56.0,85.0,0.52,0.0,rainy
2023-10-07,CT,74.9,55.2,0.0,0.0,partly_cloudy
2023-10-07,CA,77.6,67.8,0.0,0.0,rainy
2023-10-08,HI,80.8,45.0,0.05,0.0,sunny
2023-10-08,NY,80.9,57.0,0.37,0.0,snowy
2023-10-08,SC,96.3,32.1,0.34,0.0,rainy
2023-10-08,MP,106.4,21.0,0.81,0.0,sunny
2023-10-08,AR,65.7,32.9,0.03,0.0,sunny
2023-10-08,AZ,75.4,57.1,0.36,0.0,cloudy
2023-10-08,TN,94.1,50.4,0.14,0.0,snowy
2023-10-08,WA,61.7,21.9,0.42,0.0,snowy
2023-10-08,CT,70.7,41.8,0.28,0.0,partly_cloudy
2023-10-08,CA,76.5,72.7,0.15,0.0,snowy
2023-10-09,HI,79.2,74.4,0.33,0.0,snowy
2023-10-09,NY,66.7,73.5,0.0,0.0,sunny
2023-10-09,SC,62.8,31.6,0.0,0.0,cloudy
2023-10-09,MP,51.8,24.5,0.08,0.0,rainy
2023-10-09,AR,84.5,52.0,0.09,0.0,rainy
2023-10-09,AZ,78.0,98.6,0.0,0.0,rainy
2023-10-09,TN,76.5,69.3,0.0,0.0,sunny
2023-10-09,WA,89.3,39.5,0.44,0.0,partly_cloudy
2023-10-09,CT,63.1,52.5,0.06,0.0,sunny
2023-10-09,CA,69.0,89.5,0.0,0.0,cloudy
2023-10-10,HI,81.2,59.7,0.0,0.0,sunny
2023-10-10,NY,85.4,56.1,0.0,0.0,sunny
2023-10-10,SC,43.9,46.2,0.0,0.0,partly_cloudy
2023-10-10,MP,80.6,41.7,0.28,0.0,sunny
2023-10-10,AR,82.9,57.1,0.38,0.0,partly_cloudy
2023-10-10,AZ,72.4,86.2,0.14,0.0,snowy
2023-10-10,TN,82.9,52.3,0.0,0.0,snowy
2023-10-10,WA,85.0,72.1,0.44,0.0,snowy
2023-10-10,CT,65.6,19.4,0.35,0.0,cloudy
2023-10-10,CA,58.4,70.7,0.0,0.0,cloudy
2023-10-11,HI,52.6,63.6,0.18,0.0,partly_cloudy
2023-10-11,NY,65.7,51.5,0.0,0.0,cloudy
2023-10-11,SC,72.3,62.6,0.0,0.0,snowy
2023-10-11,MP,87.8,62.6,0.07,0.0,cloudy
2023-10-11,AR,81.1,44.9,0.25,0.0,sunny
2023-10-11,AZ,80.7,56.9,0.25,0.0,cloudy
2023-10-11,TN,53.5,47.8,0.06,0.0,partly_cloudy
2023-10-11,WA,56.3,39.6,0.0,0.0,snowy
2023-10-11,CT,104.8,94.3,0.41,0.0,snowy
2023-10-11,CA,67.9,40.9,0.0,0.0,partly_cloudy
2023-10-12,HI,54.6,53.4,0.06,0.0,rainy
2023-10-12,NY,64.1,53.8,0.11,0.0,cloudy
2023-10-12,SC,58.2,56.4,0.0,0.0,cloudy
2023-10-12,MP,50.2,53.9,0.0,0.0,cloudy
2023-10-12,AR,80.9,53.0,0.11,0.0,partly_cloudy
2023-10-12,AZ,70.9,47.2,0.03,0.0,partly_cloudy
2023-10-12,TN,90.0,72.0,0.0,0.0,rainy
2023-10-12,WA,52.3,20.4,0.0,0.0,rainy
2023-10-12,CT,73.2,46.8,0.0,0.0,rainy
2023-10-12,CA,56.7,28.4,0.0,0.0,snowy
2023-10-13,HI,73.4,73.3,0.0,0.0,rainy
2023-10-13,NY,66.3,63.6,0.01,0.0,cloudy
2023-10-13,SC,61.6,89.4,1.03,0.0,snowy
2023-10-13,MP,69.9,22.9,0.0,0.0,snowy
2023-10-13,AR,61.4,36.0,0.12,0.0,snowy
2023-10-13,AZ,68.4,48.6,0.16,0.0,rainy
2023-10-13,TN,63.2,68.5,0.0,0.0,partly_cloudy
2023-10-13,WA,90.2,35.6,0.4,0.0,sunny
2023-10-13,CT,50.9,46.3,0.32,0.0,rainy
2023-10-13,CA,53.8,45.3,0.0,0.0,rainy
2023-10-14,HI,77.1,27.9,0.73,0.0,cloudy
2023-10-14,NY,49.2,50.5,0.0,0.0,cloudy
2023-10-14,SC,58.1,41.6,0.0,0.0,sunny
2023-10-14,MP,71.6,38.8,0.35,0.0,sunny
2023-10-14,AR,64.2,53.3,0.43,0.0,sunny
2023-10-14,AZ,87.6,44.6,0.25,0.0,sunny
2023-10-14,TN,98.1,30.2,0.66,0.0,cloudy
2023-10-14,WA,102.6,31.0,0.0,0.0,rainy
2023-10-14,CT,83.9,36.0,0.0,0.0,rainy
2023-10-14,CA,39.4,54.7,0.0,0.0,partly_cloudy
2023-10-15,HI,73.1,75.3,0.17,0.0,snowy
2023-10-15,NY,23.1,40.9,0.0,0.0,cloudy
2023-10-15,SC,85.0,59.3,0.32,0.0,cloudy
2023-10-15,MP,79.1,49.8,0.0,0.0,rainy
2023-10-15,AR,67.6,32.8,0.29,0.0,cloudy
2023-10-15,AZ,71.8,77.9,0.07,0.0,partly_cloudy
2023-10-15,TN,64.5,42.4,0.58,0.0,rainy
2023-10-15,WA,87.5,23.2,0.04,0.0,snowy
2023-10-15,CT,52.8,52.9,0.14,0.0,snowy
2023-10-15,CA,42.6,50.6,0.0,0.0,snowy
2023-10-16,HI,73.3,46.0,0.19,0.0,cloudy
2023-10-16,NY,46.5,75.2,0.05,0.0,rainy
2023-10-16,SC,57.1,66.8,0.15,0.0,rainy
2023-10-16,MP,61.4,53.6,0.0,0.0,sunny
2023-10-16,AR,74.3,53.6,0.24,0.0,rainy
2023-10-16,AZ,58.3,23.6,0.04,0.0,sunny
2023-10-16,TN,68.6,52.2,0.36,0.0,rainy
2023-10-16,WA,62.2,88.3,0.0,0.0,rainy
2023-10-16,CT,75.2,36.6,0.16,0.0,sunny
2023-10-16,CA,55.8,72.2,0.19,0.0,partly_cloudy
2023-10-17,HI,90.9,58.8,0.09,0.0,sunny
2023-10-17,NY,82.1,75.6,0.08,0.0,snowy
2023-10-17,SC,68.7,51.9,0.02,0.0,cloudy
2023-10-17,MP,90.4,80.5,0.5,0.0,rainy
2023-10-17,AR,60.7,42.7,0.42,0.0,cloudy
2023-10-17,AZ,91.4,84.0,0.0,0.0,cloudy
2023-10-17,TN,69.5,54.1,0.64,0.0,cloudy
2023-10-17,WA,72.4,63.4,0.59,0.0,snowy
2023-10-17,CT,95.2,49.1,0.0,0.0,cloudy
2023-10-17,CA,59.8,27.6,0.52,0.0,rainy
2023-10-18,HI,90.9,44.6,0.02,0.0,rainy
2023-10-18,NY,67.3,47.0,0.26,0.0,partly_cloudy
2023-10-18,SC,34.2,32.2,0.05,0.0,sunny
2023-10-18,MP,80.8,48.6,0.4,0.0,cloudy
2023-10-18,AR,56.9,87.9,0.0,0.0,rainy
2023-10-18,AZ,77.2,60.7,0.31,0.0,rainy
2023-10-18,TN,100.8,48.3,0.38,0.0,partly_cloudy
2023-10-18,WA,60.8,59.7,0.13,0.0,cloudy
2023-10-18,CT,85.3,32.0,0.0,0.0,partly_cloudy
2023-10-18,CA,20.9,70.3,0.4,0.0,snowy
2023-10-19,HI,79.0,43.2,0.0,0.0,sunny
2023-10-19,NY,53.3,29.7,0.0,0.0,snowy
2023-10-19,SC,55.6,69.3,0.0,0.0,rainy
2023-10-19,MP,53.1,18.6,0.0,0.0,rainy
2023-10-19,AR,76.4,21.0,0.01,0.0,partly_cloudy
2023-10-19,AZ,57.6,56.1,0.07,0.0,rainy
2023-10-19,TN,68.7,58.7,0.0,0.0,sunny
2023-10-19,WA,71.9,63.1,0.0,0.0,partly_cloudy
2023-10-19,CT,87.1,60.7,0.15,0.0,rainy
2023-10-19,CA,97.0,48.3,0.41,0.0,sunny
2023-10-20,HI,80.7,35.6,0.25,0.0,partly_cloudy
2023-10-20,NY,68.1,61.5,0.0,0.0,cloudy
2023-10-20,SC,100.1,59.5,0.0,0.0,cloudy
2023-10-20,MP,78.9,47.7,0.0,0.0,rainy
2023-10-20,AR,52.5,73.8,0.0,0.0,partly_cloudy
2023-10-20,AZ,91.1,48.8,0.36,0.0,partly_cloudy
2023-10-20,TN,74.6,51.5,0.29,0.0,rainy
2023-10-20,WA,83.6,55.8,0.0,0.0,sunny
2023-10-20,CT,116.6,48.4,0.06,0.0,rainy
2023-10-20,CA,40.7,75.4,0.0,0.0,cloudy
2023-10-21,HI,69.7,41.9,0.51,0.0,cloudy
2023-10-21,NY,88.4,22.6,0.22,0.0,snowy
2023-10-21,SC,80.2,35.4,0.5,0.0,cloudy
2023-10-21,MP,68.7,54.8,0.12,0.0,cloudy
2023-10-21,AR,99.8,41.4,0.05,0.0,rainy
2023-10-21,AZ,75.6,28.1,0.37,0.0,snowy
2023-10-21,TN,72.9,47.6,0.31,0.0,partly_cloudy
2023-10-21,WA,96.1,45.9,0.0,0.0,snowy
2023-10-21,CT,92.1,66.1,0.0,0.0,sunny
2023-10-21,CA,102.3,35.0,0.5,0.0,sunny
2023-10-22,HI,51.7,17.7,0.23,0.0,cloudy
2023-10-22,NY,42.3,10.5,0.56,0.0,cloudy
2023-10-22,SC,59.7,53.1,0.08,0.0,rainy
2023-10-22,MP,51.6,38.7,0.63,0.0,sunny
2023-10-22,AR,47.1,40.5,0.07,0.0,snowy
2023-10-22,AZ,70.1,34.2,0.0,0.0,cloudy
2023-10-22,TN,106.3,12.5,0.3,0.0,rainy
2023-10-22,WA,75.2,29.9,0.48,0.0,snowy
2023-10-22,CT,48.1,19.8,0.19,0.0,rainy
2023-10-22,CA,47.6,72.5,0.21,0.0,partly_cloudy
2023-10-23,HI,59.1,49.5,0.12,0.0,cloudy
2023-10-23,NY,66.7,50.9,0.18,0.0,cloudy
2023-10-23,SC,95.2,66.1,0.3,0.0,partly_cloudy
2023-10-23,MP,47.5,68.3,0.0,0.0,partly_cloudy
2023-10-23,AR,68.7,62.2,0.13,0.0,sunny
2023-10-23,AZ,36.9,63.1,0.0,0.0,partly_cloudy
2023-10-23,TN,68.3,35.2,0.0,0.0,sunny
2023-10-23,WA,41.0,22.8,0.0,0.0,cloudy
2023-10-23,CT,81.7,88.6,0.0,0.0,sunny
2023-10-23,CA,82.9,51.9,0.42,0.0,rainy
2023-10-24,HI,52.8,33.0,0.17,0.0,partly_cloudy
2023-10-24,NY,61.5,47.0,0.48,0.0,cloudy
2023-10-24,SC,84.5,52.9,0.39,0.0,partly_cloudy
2023-10-24,MP,87.7,45.9,0.01,0.0,sunny
2023-10-24,AR,40.1,45.0,0.0,0.0,rainy
2023-10-24,AZ,76.0,33.8,0.0,0.0,snowy
2023-10-24,TN,65.1,42.3,0.51,0.0,sunny
2023-10-24,WA,96.2,59.3,0.05,0.0,partly_cloudy
2023-10-24,CT,53.8,31.0,0.4,0.0,cloudy
2023-10-24,CA,62.1,48.5,0.0,0.0,snowy
2023-10-25,HI,88.1,63.1,0.52,0.0,sunny
2023-10-25,NY,58.4,72.0,0.31,0.0,cloudy
2023-10-25,SC,99.2,38.0,0.0,0.0,sunny
2023-10-25,MP,63.3,44.7,0.44,0.0,partly_cloudy
2023-10-25,AR,73.7,59.4,0.0,0.0,partly_cloudy
2023-10-25,AZ,109.4,61.1,0.0,0.0,sunny
2023-10-25,TN,73.4,31.7,0.49,0.0,cloudy
2023-10-25,WA,56.0,26.4,0.04,0.0,sunny
2023-10-25,CT,56.6,75.5,0.33,0.0,cloudy
2023-10-25,CA,64.2,74.8,0.3,0.0,partly_cloudy
2023-10-26,HI,97.0,55.7,0.16,0.0,cloudy
2023-10-26,NY,93.9,45.1,0.0,0.0,sunny
2023-10-26,SC,78.1,14.5,0.36,0.0,partly_cloudy
2023-10-26,MP,55.9,26.9,0.06,0.0,rainy
2023-10-26,AR,77.8,48.9,0.09,0.0,rainy
2023-10-26,AZ,83.6,79.6,0.0,0.0,sunny
2023-10-26,TN,77.6,22.4,0.24,0.0,snowy
2023-10-26,WA,42.8,21.4,0.09,0.0,partly_cloudy
2023-10-26,CT,69.7,46.8,0.0,0.0,snowy
2023-10-26,CA,40.9,101.5,0.05,0.0,sunny
2023-10-27,HI,65.9,47.5,0.33,0.0,partly_cloudy
2023-10-27,NY,66.0,45.4,0.42,0.0,snowy
2023-10-27,SC,51.2,25.9,0.52,0.0,rainy
2023-10-27,MP,62.9,66.7,0.0,0.0,sunny
2023-10-27,AR,32.9,22.5,0.24,0.0,snowy
2023-10-27,AZ,75.9,54.8,0.0,0.0,cloudy
2023-10-27,TN,77.3,67.7,0.37,0.0,partly_cloudy
2023-10-27,WA,44.7,77.4,0.0,0.0,sunny
2023-10-27,CT,80.9,28.7,0.51,0.0,snowy
2023-10-27,CA,27.1,77.7,0.0,0.0,rainy
2023-10-28,HI,60.0,19.6,0.26,0.0,rainy
2023-10-28,NY,90.7,41.8,0.03,0.0,cloudy
2023-10-28,SC,98.6,67.5,0.87,0.0,partly_cloudy
2023-10-28,MP,66.2,9.3,0.12,0.0,rainy
2023-10-28,AR,77.9,18.7,0.49,0.0,rainy
2023-10-28,AZ,74.4,60.9,0.37,0.0,sunny
2023-10-28,TN,68.4,25.7,0.23,0.0,partly_cloudy
2023-10-28,WA,29.6,64.7,0.04,0.0,sunny
2023-10-28,CT,74.2,72.5,0.69,0.0,cloudy
2023-10-28,CA,105.9,66.3,0.11,0.0,rainy
2023-10-29,HI,88.0,49.5,0.28,0.0,cloudy
2023-10-29,NY,81.3,41.7,0.32,0.0,rainy
2023-10-29,SC,57.0,57.7,0.0,0.0,snowy
2023-10-29,MP,55.0,41.4,0.0,0.0,cloudy
2023-10-29,AR,62.7,42.2,0.06,0.0,cloudy
2023-10-29,AZ,61.1,34.1,0.93,0.0,cloudy
2023-10-29,TN,91.5,62.5,0.0,0.0,snowy
2023-10-29,WA,43.7,76.4,0.46,0.0,partly_cloudy
2023-10-29,CT,37.3,88.6,0.08,0.0,rainy
2023-10-29,CA,68.1,45.2,0.37,0.0,snowy
2023-10-30,HI,79.2,26.0,0.0,0.0,snowy
2023-10-30,NY,91.0,69.2,0.0,0.0,cloudy
2023-10-30,SC,71.1,62.6,1.03,0.0,snowy
2023-10-30,MP,62.1,40.7,0.0,0.0,sunny
2023-10-30,AR,46.5,58.9,0.41,0.0,cloudy
2023-10-30,AZ,90.1,59.5,0.44,0.0,sunny
2023-10-30,TN,31.7,67.8,0.21,0.0,sunny
2023-10-30,WA,35.7,73.6,0.0,0.0,partly_cloudy
2023-10-30,CT,66.3,37.9,0.08,0.0,snowy
2023-10-30,CA,102.7,50.0,0.15,0.0,snowy
2023-10-31,HI,74.9,45.5,0.18,0.0,snowy
2023-10-31,NY,68.4,63.9,0.02,0.0,cloudy
2023-10-31,SC,68.9,21.8,0.82,0.0,rainy
2023-10-31,MP,65.9,69.2,0.0,0.0,rainy
2023-10-31,AR,87.9,54.4,0.0,0.0,cloudy
2023-10-31,AZ,82.1,46.6,0.0,0.0,cloudy
2023-10-31,TN,82.3,49.5,0.0,0.0,cloudy
2023-10-31,WA,63.7,56.2,0.0,0.0,snowy
2023-10-31,CT,92.8,90.3,0.16,0.0,cloudy
2023-10-31,CA,42.5,51.2,0.05,0.0,partly_cloudy
2023-11-01,HI,72.1,65.8,0.0,0.0,partly_cloudy
2023-11-01,NY,96.7,78.3,0.16,0.0,rainy
2023-11-01,SC,65.0,36.1,0.09,0.0,rainy
2023-11-01,MP,48.9,54.5,0.38,0.0,sunny
2023-11-01,AR,65.2,66.5,0.62,0.0,partly_cloudy
2023-11-01,AZ,72.8,63.9,0.0,0.0,cloudy
2023-11-01,TN,72.2,53.9,0.13,0.0,sunny
2023-11-01,WA,63.7,87.4,0.32,0.0,sunny
2023-11-01,CT,73.7,65.0,0.04,0.0,rainy
2023-11-01,CA,112.0,22.2,0.0,0.0,snowy
2023-11-02,HI,51.8,47.5,0.03,0.0,snowy
2023-11-02,NY,34.1,47.0,0.26,0.0,cloudy
2023-11-02,SC,36.5,47.3,0.05,0.0,partly_cloudy
2023-11-02,MP,98.8,45.0,0.0,0.0,snowy
2023-11-02,AR,55.7,24.8,0.55,0.0,rainy
2023-11-02,AZ,32.5,39.8,0.4,0.0,rainy
2023-11-02,TN,88.7,24.9,0.5,0.0,sunny
2023-11-02,WA,26.0,60.1,0.08,0.0,cloudy
2023-11-02,CT,89.9,64.1,0.42,0.0,cloudy
2023-11-02,CA,74.0,45.1,0.0,0.0,rainy
2023-11-03,HI,82.4,28.0,0.31,0.0,rainy
2023-11-03,NY,56.4,34.7,0.14,0.0,snowy
2023-11-03,SC,29.0,56.8,0.36,0.0,sunny
2023-11-03,MP,60.2,39.4,0.06,0.0,partly_cloudy
2023-11-03,AR,87.9,66.1,0.16,0.0,rainy
2023-11-03,AZ,59.8,46.9,0.0,0.0,sunny
2023-11-03,TN,76.9,52.2,0.24,0.0,sunny
2023-11-03,WA,81.6,26.5,0.36,0.0,sunny
2023-11-03,CT,84.7,65.6,0.38,0.0,rainy
2023-11-03,CA,86.3,52.9,0.29,0.0,rainy
2023-11-04,HI,87.2,72.7,0.24,0.0,snowy
2023-11-04,NY,88.7,22.1,0.27,0.0,partly_cloudy
2023-11-04,SC,26.7,44.7,0.35,0.0,partly_cloudy
2023-11-04,MP,101.8,47.1,0.43,0.0,snowy
2023-11-04,AR,87.7,62.2,0.0,0.0,rainy
2023-11-04,AZ,44.5,33.7,0.17,0.0,snowy
2023-11-04,TN,54.3,41.1,0.0,0.0,partly_cloudy
2023-11-04,WA,68.5,62.1,0.15,0.0,sunny
2023-11-04,CT,83.9,4.5,0.07,0.0,cloudy
2023-11-04,CA,61.7,-9.5,0.18,0.0,snowy
2023-11-05,HI,72.5,61.2,0.27,0.0,sunny
2023-11-05,NY,75.8,23.9,0.0,0.0,snowy
2023-11-05,SC,63.9,80.4,0.0,0.0,rainy
2023-11-05,MP,70.3,61.4,0.0,0.0,rainy
2023-11-05,AR,65.7,50.0,0.0,0.0,cloudy
2023-11-05,AZ,83.8,76.0,0.11,0.0,cloudy
2023-11-05,TN,90.1,26.7,0.0,0.0,snowy
2023-11-05,WA,66.6,55.4,0.65,0.0,cloudy
2023-11-05,CT,82.7,58.1,0.0,0.0,snowy
2023-11-05,CA,64.6,26.1,0.0,0.0,snowy
2023-11-06,HI,89.9,77.1,0.0,0.0,sunny
2023-11-06,NY,76.2,70.1,0.21,0.0,sunny
2023-11-06,SC,48.3,58.0,0.09,0.0,sunny
2023-11-06,MP,64.6,94.5,0.0,0.0,sunny
2023-11-06,AR,71.7,69.9,0.0,0.0,sunny
2023-11-06,AZ,59.6,39.8,0.0,0.0,sunny
2023-11-06,TN,54.9,11.2,0.0,0.0,partly_cloudy
2023-11-06,WA,58.4,54.2,0.0,0.0,snowy
2023-11-06,CT,80.9,49.3,0.14,0.0,partly_cloudy
2023-11-06,CA,56.2,55.8,0.0,0.0,rainy
2023-11-07,HI,42.2,31.5,0.0,0.0,sunny
2023-11-07,NY,67.7,25.7,0.11,0.0,rainy
2023-11-07,SC,63.0,85.2,0.42,0.0,partly_cloudy
2023-11-07,MP,52.1,58.8,0.0,0.0,cloudy
2023-11-07,AR,72.8,36.2,0.93,0.0,cloudy
2023-11-07,AZ,68.8,38.2,0.16,0.0,sunny
2023-11-07,TN,63.6,31.7,0.0,0.0,snowy
2023-11-07,WA,38.5,25.5,0.0,0.0,sunny
2023-11-07,CT,67.1,43.9,0.23,0.0,snowy
2023-11-07,CA,40.4,29.4,0.41,0.0,partly_cloudy
2023-11-08,HI,69.4,13.5,0.44,0.0,snowy
2023-11-08,NY,52.0,52.8,0.43,0.0,cloudy
2023-11-08,SC,87.7,83.5,0.02,0.0,partly_cloudy
2023-11-08,MP,87.1,52.5,0.47,0.0,snowy
2023-11-08,AR,82.6,94.6,0.0,0.0,cloudy
2023-11-08,AZ,78.0,28.4,0.37,0.0,snowy
2023-11-08,TN,52.0,33.9,0.0,0.0,snowy
2023-11-08,WA,58.0,31.7,0.49,0.0,partly_cloudy
2023-11-08,CT,37.8,10.2,0.49,0.0,sunny
2023-11-08,CA,60.1,48.9,0.18,0.0,snowy
2023-11-09,HI,103.2,38.6,0.0,0.0,snowy
2023-11-09,NY,45.8,47.5,0.64,0.0,snowy
2023-11-09,SC,82.9,23.9,0.47,0.0,partly_cloudy
2023-11-09,MP,108.9,89.1,0.0,0.0,sunny
2023-11-09,AR,97.8,51.7,0.03,0.0,rainy
2023-11-09,AZ,72.8,33.4,0.75,0.0,rainy
2023-11-09,TN,45.9,30.2,0.34,0.0,cloudy
2023-11-09,WA,38.0,61.8,0.23,0.0,sunny
2023-11-09,CT,48.3,27.2,0.0,0.0,rainy
2023-11-09,CA,89.8,71.3,0.58,0.0,snowy
2023-11-10,HI,72.9,59.2,0.0,0.0,snowy
2023-11-10,NY,103.4,36.9,0.0,0.0,rainy
2023-11-10,SC,49.8,70.8,0.0,0.0,sunny
2023-11-10,MP,64.5,56.0,0.06,0.0,cloudy
2023-11-10,AR,82.2,56.1,0.0,0.0,rainy
2023-11-10,AZ,65.6,44.1,0.31,0.0,partly_cloudy
2023-11-10,TN,48.1,66.4,0.34,0.0,sunny
